Area,Date,AveragePrice
Kodungaiyur,2023-11,3461427
Kodungaiyur,2023-12,3615797
Kodungaiyur,2024-01,3625634
Kodungaiyur,2024-02,3648094
Kodungaiyur,2024-03,3461103
Kodungaiyur,2024-04,3526080
Kodungaiyur,2024-05,3561976
Kodungaiyur,2024-06,3587713
Kodungaiyur,2024-07,3554616
Kodungaiyur,2024-08,3650018
Kodungaiyur,2024-09,3527511
Kodungaiyur,2024-10,3707576
Kodungaiyur,2024-11,3608109
Kodungaiyur,2024-12,3648524
Kodungaiyur,2025-01,3730758
Kodungaiyur,2025-02,3658581
Kodungaiyur,2025-03,3746405
Kodungaiyur,2025-04,3708918
Kodungaiyur,2025-05,3662649
Kodungaiyur,2025-06,3712510
Kodungaiyur,2025-07,3708731
Kodungaiyur,2025-08,3733452
Kodungaiyur,2025-09,3700575
Kodungaiyur,2025-10,3649954
Kolathur,2020-01,4933074
Kolathur,2020-02,5061256
Kolathur,2020-03,5129454
Kolathur,2020-04,5129054
Kolathur,2020-05,5049051
Kolathur,2020-06,4984470
Kolathur,2020-07,5207191
Kolathur,2020-08,5271856
Kolathur,2020-09,5263728
Kolathur,2020-10,5312786
Kolathur,2020-11,5253525
Kolathur,2020-12,5303467
Kolathur,2021-01,5308831
Kolathur,2021-02,5237212
Kolathur,2021-03,5314709
Kolathur,2021-04,5418018
Kolathur,2021-05,5385186
Kolathur,2021-06,5298283
Kolathur,2021-07,5266788
Kolathur,2021-08,5449871
Kolathur,2021-09,5467767
Kolathur,2021-10,5551836
Kolathur,2021-11,5343240
Kolathur,2021-12,5579758
Kolathur,2022-01,5348913
Kolathur,2022-02,5504465
Kolathur,2022-03,5650170
Kolathur,2022-04,5339937
Kolathur,2022-05,5355846
Kolathur,2022-06,5445896
Kolathur,2022-07,5500871
Kolathur,2022-08,5688516
Kolathur,2022-09,5749365
Kolathur,2022-10,5648918
Kolathur,2022-11,5508239
Kolathur,2022-12,5667687
Kolathur,2023-01,5796692
Kolathur,2023-02,5805130
Kolathur,2023-03,5829533
Kolathur,2023-04,5742623
Kolathur,2023-05,5682374
Kolathur,2023-06,5568805
Kolathur,2023-07,5794737
Kolathur,2023-08,5633881
Kolathur,2023-09,5962855
Kolathur,2023-10,5684611
Kolathur,2023-11,5683428
Kolathur,2023-12,5927393
Kolathur,2024-01,5850256
Kolathur,2024-02,5759902
Kolathur,2024-03,5821293
Kolathur,2024-04,5792757
Kolathur,2024-05,6013244
Kolathur,2024-06,6096752
Kolathur,2024-07,5927660
Kolathur,2024-08,6104128
Kolathur,2024-09,6115441
Kolathur,2024-10,5955726
Kolathur,2024-11,5996778
Kolathur,2024-12,6018997
Kolathur,2025-01,6196718
Kolathur,2025-02,6154794
Kolathur,2025-03,6240082
Kolathur,2025-04,6004741
Kolathur,2025-05,6148029
Kolathur,2025-06,6120076
Kolathur,2025-07,6021467
Kolathur,2025-08,6103467
Kolathur,2025-09,6354941
Kolathur,2025-10,6028376
Korattur,2020-01,5166342
Korattur,2020-02,5074948
Korattur,2020-03,5293815
Korattur,2020-04,5292524
Korattur,2020-05,5127003
Korattur,2020-06,5312577
Korattur,2020-07,5257712
Korattur,2020-08,5236580
Korattur,2020-09,5397293
Korattur,2020-10,5430338
Korattur,2020-11,5228468
Korattur,2020-12,5470354
Korattur,2021-01,5325699
Korattur,2021-02,5273737
Korattur,2021-03,5565617
Korattur,2021-04,5452320
Korattur,2021-05,5315498
Korattur,2021-06,5586879
Korattur,2021-07,5422447
Korattur,2021-08,5551265
Korattur,2021-09,5565545
Korattur,2021-10,5702891
Korattur,2021-11,5694333
Korattur,2021-12,5554420
Korattur,2022-01,5487522
Korattur,2022-02,5778749
Korattur,2022-03,5752256
Korattur,2022-04,5564896
Korattur,2022-05,5800466
Korattur,2022-06,5547628
Korattur,2022-07,5753790
Korattur,2022-08,5874178
Korattur,2022-09,5762311
Korattur,2022-10,5901296
Korattur,2022-11,5909343
Korattur,2022-12,5750299
Korattur,2023-01,5726382
Korattur,2023-02,5801338
Korattur,2023-03,5865311
Korattur,2023-04,6014955
Korattur,2023-05,5719204
Korattur,2023-06,5820597
Korattur,2023-07,5798632
Korattur,2023-08,5877199
Korattur,2023-09,5768063
Korattur,2023-10,5960984
Korattur,2023-11,6126762
Korattur,2023-12,5837633
Korattur,2024-01,6021736
Korattur,2024-02,5986893
Korattur,2024-03,6013466
Korattur,2024-04,6126094
Korattur,2024-05,6169080
Korattur,2024-06,6045252
Korattur,2024-07,5999639
Korattur,2024-08,6305994
Korattur,2024-09,6216052
Korattur,2024-10,6302353
Korattur,2024-11,6200443
Korattur,2024-12,6113053
Korattur,2025-01,6229441
Korattur,2025-02,6093931
Korattur,2025-03,6421929
Korattur,2025-04,6127776
Korattur,2025-05,6311401
Korattur,2025-06,6269308
Korattur,2025-07,6436170
Korattur,2025-08,6153647
Korattur,2025-09,6488036
Korattur,2025-10,6492592
Korukkupet,2020-01,3154379
Korukkupet,2020-02,3018492
Korukkupet,2020-03,3091582
Korukkupet,2020-04,3059264
Korukkupet,2020-05,3140226
Korukkupet,2020-06,3102343
Korukkupet,2020-07,3073316
Korukkupet,2020-08,3170892
Korukkupet,2020-09,3133282
Korukkupet,2020-10,3233596
Korukkupet,2020-11,3088438
Korukkupet,2020-12,3119610
Korukkupet,2021-01,3238581
Korukkupet,2021-02,3152786
Korukkupet,2021-03,3269619
Korukkupet,2021-04,3144147
Korukkupet,2021-05,3157849
Korukkupet,2021-06,3334068
Korukkupet,2021-07,3283313
Korukkupet,2021-08,3221190
Korukkupet,2021-09,3269496
Korukkupet,2021-10,3385494
Korukkupet,2021-11,3246731
Korukkupet,2021-12,3245583
Korukkupet,2022-01,3333375
Korukkupet,2022-02,3268378
Korukkupet,2022-03,3268524
Korukkupet,2022-04,3285075
Korukkupet,2022-05,3456251
Korukkupet,2022-06,3322092
Korukkupet,2022-07,3314443
Korukkupet,2022-08,3496267
Korukkupet,2022-09,3325931
Korukkupet,2022-10,3489289
Korukkupet,2022-11,3410467
Korukkupet,2022-12,3423906
Korukkupet,2023-01,3347478
Korukkupet,2023-02,3494233
Korukkupet,2023-03,3491965
Korukkupet,2023-04,3416162
Korukkupet,2023-05,3408348
Korukkupet,2023-06,3520593
Korukkupet,2023-07,3436053
Korukkupet,2023-08,3522636
Korukkupet,2023-09,3523744
Korukkupet,2023-10,3550008
Korukkupet,2023-11,3508008
Korukkupet,2023-12,3527768
Korukkupet,2024-01,3525907
Korukkupet,2024-02,3548210
Korukkupet,2024-03,3637424
Korukkupet,2024-04,3624831
Korukkupet,2024-05,3588746
Korukkupet,2024-06,3625418
Korukkupet,2024-07,3689999
Korukkupet,2024-08,3584256
Korukkupet,2024-09,3687121
Korukkupet,2024-10,3650040
Korukkupet,2024-11,3643426
Korukkupet,2024-12,3727703
Korukkupet,2025-01,3599421
Korukkupet,2025-02,3780812
Korukkupet,2025-03,3665066
Korukkupet,2025-04,3837153
Korukkupet,2025-05,3745263
Korukkupet,2025-06,3770039
Korukkupet,2025-07,3768192
Korukkupet,2025-08,3838358
Korukkupet,2025-09,3782645
Korukkupet,2025-10,3716260
Kottivakkam,2020-01,7984749
Kottivakkam,2020-02,8148210
Kottivakkam,2020-03,8396869
Kottivakkam,2020-04,8071923
Kottivakkam,2020-05,8069412
Kottivakkam,2020-06,8365162
Kottivakkam,2020-07,8513951
Kottivakkam,2020-08,8539257
Kottivakkam,2020-09,8553462
Kottivakkam,2020-10,8519149
Kottivakkam,2020-11,8256367
Kottivakkam,2020-12,8677416
Kottivakkam,2021-01,8316452
Kottivakkam,2021-02,8442461
Kottivakkam,2021-03,8693834
Kottivakkam,2021-04,8408170
Kottivakkam,2021-05,8705393
Kottivakkam,2021-06,8612603
Kottivakkam,2021-07,8460726
Kottivakkam,2021-08,8678485
Kottivakkam,2021-09,8467783
Kottivakkam,2021-10,8860801
Kottivakkam,2021-11,8961600
Kottivakkam,2021-12,9004616
Kottivakkam,2022-01,8702423
Kottivakkam,2022-02,8935846
Kottivakkam,2022-03,8618675
Kottivakkam,2022-04,8785358
Kottivakkam,2022-05,9165854
Kottivakkam,2022-06,9125382
Kottivakkam,2022-07,8785586
Kottivakkam,2022-08,9246548
Kottivakkam,2022-09,9010187
Kottivakkam,2022-10,8856055
Kottivakkam,2022-11,8866117
Kottivakkam,2022-12,9098778
Kottivakkam,2023-01,9178230
Kottivakkam,2023-02,8953675
Kottivakkam,2023-03,9228423
Kottivakkam,2023-04,9064605
Kottivakkam,2023-05,9158705
Kottivakkam,2023-06,9065346
Kottivakkam,2023-07,9366978
Kottivakkam,2023-08,9304593
Kottivakkam,2023-09,9242278
Kottivakkam,2023-10,9467240
Kottivakkam,2023-11,9677208
Kottivakkam,2023-12,9655971
Kottivakkam,2024-01,9710421
Kottivakkam,2024-02,9595921
Kottivakkam,2024-03,9392792
Kottivakkam,2024-04,9721572
Kottivakkam,2024-05,9325680
Kottivakkam,2024-06,9363520
Kottivakkam,2024-07,9478477
Kottivakkam,2024-08,9896049
Kottivakkam,2024-09,9714351
Kottivakkam,2024-10,9634933
Kottivakkam,2024-11,9596426
Kottivakkam,2024-12,9987760
Kottivakkam,2025-01,10037065
Kottivakkam,2025-02,9933790
Kottivakkam,2025-03,9787738
Kottivakkam,2025-04,10099869
Kottivakkam,2025-05,9658154
Kottivakkam,2025-06,9738702
Kottivakkam,2025-07,9861063
Kottivakkam,2025-08,10070200
Kottivakkam,2025-09,9957641
Kottivakkam,2025-10,9878426
Kotturpuram,2020-01,8198033
Kotturpuram,2020-02,8269186
Kotturpuram,2020-03,8353756
Kotturpuram,2020-04,8209150
Kotturpuram,2020-05,8238415
Kotturpuram,2020-06,8319410
Kotturpuram,2020-07,8450655
Kotturpuram,2020-08,8255616
Kotturpuram,2020-09,8508888
Kotturpuram,2020-10,8494445
Kotturpuram,2020-11,8120764
Kotturpuram,2020-12,8176022
Kotturpuram,2021-01,8465315
Kotturpuram,2021-02,8537361
Kotturpuram,2021-03,8343376
Kotturpuram,2021-04,8543877
Kotturpuram,2021-05,8521667
Kotturpuram,2021-06,8638340
Kotturpuram,2021-07,8419781
Kotturpuram,2021-08,8733986
Kotturpuram,2021-09,8678527
Kotturpuram,2021-10,8484867
Kotturpuram,2021-11,8538609
Kotturpuram,2021-12,8690673
Kotturpuram,2022-01,8944102
Kotturpuram,2022-02,8931974
Kotturpuram,2022-03,8785695
Kotturpuram,2022-04,8912429
Kotturpuram,2022-05,9046220
Kotturpuram,2022-06,9064579
Kotturpuram,2022-07,9059648
Kotturpuram,2022-08,8753845
Kotturpuram,2022-09,8765700
Kotturpuram,2022-10,9093062
Kotturpuram,2022-11,8918661
Kotturpuram,2022-12,9134775
Kotturpuram,2023-01,9054170
Kotturpuram,2023-02,9256090
Kotturpuram,2023-03,8920310
Kotturpuram,2023-04,9325742
Kotturpuram,2023-05,8993613
Kotturpuram,2023-06,9422350
Kotturpuram,2023-07,9118180
Kotturpuram,2023-08,9360386
Kotturpuram,2023-09,9220340
Kotturpuram,2023-10,9108115
Kotturpuram,2023-11,9429045
Kotturpuram,2023-12,9286388
Kotturpuram,2024-01,9214556
Kotturpuram,2024-02,9106654
Kotturpuram,2024-03,9464825
Kotturpuram,2024-04,9230475
Kotturpuram,2024-05,9666179
Kotturpuram,2024-06,9327910
Kotturpuram,2024-07,9752354
Kotturpuram,2024-08,9578903
Kotturpuram,2024-09,9682288
Kotturpuram,2024-10,9368848
Kotturpuram,2024-11,9509521
Kotturpuram,2024-12,9863559
Kotturpuram,2025-01,9531747
Kotturpuram,2025-02,9564556
Kotturpuram,2025-03,9700951
Kotturpuram,2025-04,9555161
Kotturpuram,2025-05,10020306
Kotturpuram,2025-06,9985478
Kotturpuram,2025-07,10053126
Kotturpuram,2025-08,9598371
Kotturpuram,2025-09,9782036
Kotturpuram,2025-10,9765217
Kottur,2020-01,8240023
Kottur,2020-02,8240417
Kottur,2020-03,8258583
Kottur,2020-04,8302836
Kottur,2020-05,8218354
Kottur,2020-06,8420695
Kottur,2020-07,8132643
Kottur,2020-08,8181404
Kottur,2020-09,8137752
Kottur,2020-10,8497966
Kottur,2020-11,8494168
Kottur,2020-12,8431347
Kottur,2021-01,8479633
Kottur,2021-02,8166862
Kottur,2021-03,8189758
Kottur,2021-04,8564536
Kottur,2021-05,8291990
Kottur,2021-06,8496004
Kottur,2021-07,8749856
Kottur,2021-08,8598433
Kottur,2021-09,8402320
Kottur,2021-10,8505154
Kottur,2021-11,8564440
Kottur,2021-12,8838201
Kottur,2022-01,8742895
Kottur,2022-02,8537514
Kottur,2022-03,8738529
Kottur,2022-04,8717972
Kottur,2022-05,8980891
Kottur,2022-06,8595096
Kottur,2022-07,8920271
Kottur,2022-08,9153226
Kottur,2022-09,8869411
Kottur,2022-10,9008835
Kottur,2022-11,8795516
Kottur,2022-12,9193250
Kottur,2023-01,8779670
Kottur,2023-02,8941653
Kottur,2023-03,9057590
Kottur,2023-04,9193876
Kottur,2023-05,9016595
Kottur,2023-06,8932834
Kottur,2023-07,9012858
Kottur,2023-08,9328085
Kottur,2023-09,9388753
Kottur,2023-10,9039680
Kottur,2023-11,9522687
Kottur,2023-12,9450852
Kottur,2024-01,9418132
Kottur,2024-02,9221638
Kottur,2024-03,9674811
Kottur,2024-04,9385242
Kottur,2024-05,9441099
Kottur,2024-06,9208045
Kottur,2024-07,9691446
Kottur,2024-08,9434476
Kottur,2024-09,9398899
Kottur,2024-10,9335504
Kottur,2024-11,9832466
Kottur,2024-12,9866019
Kottur,2025-01,9410762
Kottur,2025-02,9891425
Kottur,2025-03,9614090
Kottur,2025-04,9920498
Kottur,2025-05,9958700
Kottur,2025-06,9933648
Kottur,2025-07,9989977
Kottur,2025-08,9641521
Kottur,2025-09,9891347
Kottur,2025-10,9809522
Kovur,2020-01,3063541
Kovur,2020-02,3098376
Kovur,2020-03,3059137
Kovur,2020-04,3030011
Kovur,2020-05,3117810
Kovur,2020-06,3161186
Kovur,2020-07,3111863
Kovur,2020-08,3178356
Kovur,2020-09,3079860
Kovur,2020-10,3050226
Kovur,2020-11,3216157
Kovur,2020-12,3098247
Kovur,2021-01,3195331
Kovur,2021-02,3103490
Kovur,2021-03,3125246
Kovur,2021-04,3279131
Kovur,2021-05,3144609
Kovur,2021-06,3259063
Kovur,2021-07,3234442
Kovur,2021-08,3172413
Kovur,2021-09,3298614
Kovur,2021-10,3282410
Kovur,2021-11,3240410
Kovur,2021-12,3343275
Kovur,2022-01,3387855
Kovur,2022-02,3283590
Kovur,2022-03,3286831
Kovur,2022-04,3370833
Kovur,2022-05,3245925
Kovur,2022-06,3403062
Kovur,2022-07,3342476
Kovur,2022-08,3440749
Kovur,2022-09,3315396
Kovur,2022-10,3458729
Kovur,2022-11,3368471
Kovur,2022-12,3340408
Kovur,2023-01,3426336
Kovur,2023-02,3426617
Kovur,2023-03,3418295
Kovur,2023-04,3505976
Kovur,2023-05,3423708
Kovur,2023-06,3520854
Kovur,2023-07,3479120
Kovur,2023-08,3458729
Kovur,2023-09,3564187
Kovur,2023-10,3595069
Kovur,2023-11,3603082
Kovur,2023-12,3575056
Kovur,2024-01,3639363
Kovur,2024-02,3599539
Kovur,2024-03,3600285
Kovur,2024-04,3470718
Kovur,2024-05,3595653
Kovur,2024-06,3499430
Kovur,2024-07,3507540
Kovur,2024-08,3609420
Kovur,2024-09,3640024
Kovur,2024-10,3607889
Kovur,2024-11,3618028
Kovur,2024-12,3668744
Kovur,2025-01,3701460
Kovur,2025-02,3563849
Kovur,2025-03,3787010
Kovur,2025-04,3719842
Kovur,2025-05,3621231
Kovur,2025-06,3630209
Kovur,2025-07,3781327
Kovur,2025-08,3827942
Kovur,2025-09,3739445
Kovur,2025-10,3642648
Koyambedu,2020-01,6045897
Koyambedu,2020-02,5934634
Koyambedu,2020-03,6235572
Koyambedu,2020-04,6324185
Koyambedu,2020-05,6265665
Koyambedu,2020-06,6070133
Koyambedu,2020-07,6272970
Koyambedu,2020-08,6055948
Koyambedu,2020-09,6250035
Koyambedu,2020-10,6257453
Koyambedu,2020-11,6316721
Koyambedu,2020-12,6151800
Koyambedu,2021-01,6518019
Koyambedu,2021-02,6535849
Koyambedu,2021-03,6233967
Koyambedu,2021-04,6499392
Koyambedu,2021-05,6281345
Koyambedu,2021-06,6326315
Koyambedu,2021-07,6476869
Koyambedu,2021-08,6375409
Koyambedu,2021-09,6616173
Koyambedu,2021-10,6679592
Koyambedu,2021-11,6551072
Koyambedu,2021-12,6659191
Koyambedu,2022-01,6702701
Koyambedu,2022-02,6647390
Koyambedu,2022-03,6636504
Koyambedu,2022-04,6802485
Koyambedu,2022-05,6509502
Koyambedu,2022-06,6763741
Koyambedu,2022-07,6821326
Koyambedu,2022-08,6882988
Koyambedu,2022-09,6664181
Koyambedu,2022-10,6857160
Koyambedu,2022-11,6671773
Koyambedu,2022-12,6617997
Koyambedu,2023-01,6643573
Koyambedu,2023-02,6914660
Koyambedu,2023-03,7035465
Koyambedu,2023-04,6953850
Koyambedu,2023-05,7035849
Koyambedu,2023-06,6860445
Koyambedu,2023-07,6756827
Koyambedu,2023-08,6984638
Koyambedu,2023-09,6881356
Koyambedu,2023-10,7008916
Koyambedu,2023-11,7040882
Koyambedu,2023-12,7059137
Koyambedu,2024-01,7237878
Koyambedu,2024-02,7155499
Koyambedu,2024-03,7009613
Koyambedu,2024-04,7319200
Koyambedu,2024-05,7033724
Koyambedu,2024-06,7236609
Koyambedu,2024-07,7234787
Koyambedu,2024-08,7215277
Koyambedu,2024-09,7015563
Koyambedu,2024-10,7231014
Koyambedu,2024-11,7307141
Koyambedu,2024-12,7350801
Koyambedu,2025-01,7230212
Koyambedu,2025-02,7480731
Koyambedu,2025-03,7532709
Koyambedu,2025-04,7371518
Koyambedu,2025-05,7327273
Koyambedu,2025-06,7386438
Koyambedu,2025-07,7443043
Koyambedu,2025-08,7551753
Koyambedu,2025-09,7253420
Koyambedu,2025-10,7387600
Kundrathur,2020-01,4048813
Kundrathur,2020-02,4240961
Kundrathur,2020-03,4164649
Kundrathur,2020-04,4267637
Kundrathur,2020-05,4233181
Kundrathur,2020-06,4295573
Kundrathur,2020-07,4211943
Kundrathur,2020-08,4190006
Kundrathur,2020-09,4131148
Kundrathur,2020-10,4146015
Kundrathur,2020-11,4353426
Kundrathur,2020-12,4225685
Kundrathur,2021-01,4325319
Kundrathur,2021-02,4192643
Kundrathur,2021-03,4427475
Kundrathur,2021-04,4340557
Kundrathur,2021-05,4294011
Kundrathur,2021-06,4245154
Kundrathur,2021-07,4480750
Kundrathur,2021-08,4331858
Kundrathur,2021-09,4408029
Kundrathur,2021-10,4522370
Kundrathur,2021-11,4435724
Kundrathur,2021-12,4433782
Kundrathur,2022-01,4333261
Kundrathur,2022-02,4418478
Kundrathur,2022-03,4374267
Kundrathur,2022-04,4467037
Kundrathur,2022-05,4565963
Kundrathur,2022-06,4549423
Kundrathur,2022-07,4468351
Kundrathur,2022-08,4443786
Kundrathur,2022-09,4642838
Kundrathur,2022-10,4488935
Kundrathur,2022-11,4542435
Kundrathur,2022-12,4525568
Kundrathur,2023-01,4649809
Kundrathur,2023-02,4544183
Kundrathur,2023-03,4559904
Kundrathur,2023-04,4746406
Kundrathur,2023-05,4642226
Kundrathur,2023-06,4774850
Kundrathur,2023-07,4665814
Kundrathur,2023-08,4660283
Kundrathur,2023-09,4868516
Kundrathur,2023-10,4634467
Kundrathur,2023-11,4786262
Kundrathur,2023-12,4638220
Kundrathur,2024-01,4800943
Kundrathur,2024-02,4813325
Kundrathur,2024-03,4738347
Kundrathur,2024-04,4766463
Kundrathur,2024-05,4958559
Kundrathur,2024-06,4867475
Kundrathur,2024-07,4805322
Kundrathur,2024-08,4843951
Kundrathur,2024-09,4835446
Kundrathur,2024-10,4862556
Kundrathur,2024-11,4855288
Kundrathur,2024-12,4848016
Kundrathur,2025-01,5099706
Kundrathur,2025-02,4934594
Kundrathur,2025-03,5075414
Kundrathur,2025-04,5089101
Kundrathur,2025-05,5090808
Kundrathur,2025-06,5168450
Kundrathur,2025-07,5171772
Kundrathur,2025-08,5118105
Kundrathur,2025-09,4941881
Kundrathur,2025-10,5100374
Madhavaram,2020-01,5167117
Madhavaram,2020-02,5172159
Madhavaram,2020-03,5281593
Madhavaram,2020-04,5084139
Madhavaram,2020-05,5100414
Madhavaram,2020-06,5219660
Madhavaram,2020-07,5408523
Madhavaram,2020-08,5185638
Madhavaram,2020-09,5295345
Madhavaram,2020-10,5281105
Madhavaram,2020-11,5275989
Madhavaram,2020-12,5395864
Madhavaram,2021-01,5367183
Madhavaram,2021-02,5429886
Madhavaram,2021-03,5518746
Madhavaram,2021-04,5453350
Madhavaram,2021-05,5463066
Madhavaram,2021-06,5383259
Madhavaram,2021-07,5436368
Madhavaram,2021-08,5623811
Madhavaram,2021-09,5345668
Madhavaram,2021-10,5482153
Madhavaram,2021-11,5671800
Madhavaram,2021-12,5610106
Madhavaram,2022-01,5501106
Madhavaram,2022-02,5643127
Madhavaram,2022-03,5665262
Madhavaram,2022-04,5534493
Madhavaram,2022-05,5590126
Madhavaram,2022-06,5786286
Madhavaram,2022-07,5719880
Madhavaram,2022-08,5646808
Madhavaram,2022-09,5708557
Madhavaram,2022-10,5616256
Madhavaram,2022-11,5684150
Madhavaram,2022-12,5822023
Madhavaram,2023-01,5714163
Madhavaram,2023-02,5698680
Madhavaram,2023-03,5860699
Madhavaram,2023-04,5919207
Madhavaram,2023-05,5712102
Madhavaram,2023-06,6000672
Madhavaram,2023-07,5864553
Madhavaram,2023-08,6061917
Madhavaram,2023-09,5778002
Madhavaram,2023-10,5875303
Madhavaram,2023-11,6120675
Madhavaram,2023-12,5838800
Madhavaram,2024-01,6101194
Madhavaram,2024-02,5840178
Madhavaram,2024-03,5921357
Madhavaram,2024-04,6169717
Madhavaram,2024-05,6088356
Madhavaram,2024-06,5891630
Madhavaram,2024-07,6113596
Madhavaram,2024-08,6192001
Madhavaram,2024-09,5983387
Madhavaram,2024-10,6259215
Madhavaram,2024-11,6036702
Madhavaram,2024-12,6202881
Madhavaram,2025-01,6074418
Madhavaram,2025-02,6311991
Madhavaram,2025-03,6039093
Madhavaram,2025-04,6156153
Madhavaram,2025-05,6360771
Madhavaram,2025-06,6129448
Madhavaram,2025-07,6209483
Madhavaram,2025-08,6237467
Madhavaram,2025-09,6450912
Madhavaram,2025-10,6195819
Madhavaram Milk Colony,2020-01,5130286
Madhavaram Milk Colony,2020-02,5273987
Madhavaram Milk Colony,2020-03,5279065
Madhavaram Milk Colony,2020-04,5313346
Madhavaram Milk Colony,2020-05,5280092
Madhavaram Milk Colony,2020-06,5400938
Madhavaram Milk Colony,2020-07,5161531
Madhavaram Milk Colony,2020-08,5414926
Madhavaram Milk Colony,2020-09,5358827
Madhavaram Milk Colony,2020-10,5172503
Madhavaram Milk Colony,2020-11,5283322
Madhavaram Milk Colony,2020-12,5316049
Madhavaram Milk Colony,2021-01,5494488
Madhavaram Milk Colony,2021-02,5392519
Madhavaram Milk Colony,2021-03,5377362
Madhavaram Milk Colony,2021-04,5272180
Madhavaram Milk Colony,2021-05,5293081
Madhavaram Milk Colony,2021-06,5322169
Madhavaram Milk Colony,2021-07,5452875
Madhavaram Milk Colony,2021-08,5581997
Madhavaram Milk Colony,2021-09,5632895
Madhavaram Milk Colony,2021-10,5546772
Madhavaram Milk Colony,2021-11,5708632
Madhavaram Milk Colony,2021-12,5492318
Madhavaram Milk Colony,2022-01,5622032
Madhavaram Milk Colony,2022-02,5745225
Madhavaram Milk Colony,2022-03,5514958
Madhavaram Milk Colony,2022-04,5725768
Madhavaram Milk Colony,2022-05,5506401
Madhavaram Milk Colony,2022-06,5710890
Madhavaram Milk Colony,2022-07,5843786
Madhavaram Milk Colony,2022-08,5617777
Madhavaram Milk Colony,2022-09,5757354
Madhavaram Milk Colony,2022-10,5811347
Madhavaram Milk Colony,2022-11,5826635
Madhavaram Milk Colony,2022-12,5692468
Madhavaram Milk Colony,2023-01,5789040
Madhavaram Milk Colony,2023-02,5633463
Madhavaram Milk Colony,2023-03,5787164
Madhavaram Milk Colony,2023-04,5965319
Madhavaram Milk Colony,2023-05,5763384
Madhavaram Milk Colony,2023-06,5697879
Madhavaram Milk Colony,2023-07,5757993
Madhavaram Milk Colony,2023-08,6039064
Madhavaram Milk Colony,2023-09,5892852
Madhavaram Milk Colony,2023-10,5837579
Madhavaram Milk Colony,2023-11,5937680
Madhavaram Milk Colony,2023-12,5925689
Madhavaram Milk Colony,2024-01,6085561
Madhavaram Milk Colony,2024-02,6060229
Madhavaram Milk Colony,2024-03,5861743
Madhavaram Milk Colony,2024-04,6122073
Madhavaram Milk Colony,2024-05,6001170
Madhavaram Milk Colony,2024-06,5992679
Madhavaram Milk Colony,2024-07,6240757
Madhavaram Milk Colony,2024-08,6005187
Madhavaram Milk Colony,2024-09,6112268
Madhavaram Milk Colony,2024-10,6272032
Madhavaram Milk Colony,2024-11,6307867
Madhavaram Milk Colony,2024-12,6299494
Madhavaram Milk Colony,2025-01,6170973
Madhavaram Milk Colony,2025-02,6201085
Madhavaram Milk Colony,2025-03,6260637
Madhavaram Milk Colony,2025-04,6196239
Madhavaram Milk Colony,2025-05,6274323
Madhavaram Milk Colony,2025-06,6131173
Madhavaram Milk Colony,2025-07,6347958
Madhavaram Milk Colony,2025-08,6149560
Madhavaram Milk Colony,2025-09,6393201
Madhavaram Milk Colony,2025-10,6499620
Madipakkam,2020-01,5206401
Madipakkam,2020-02,5044615
Madipakkam,2020-03,5178284
Madipakkam,2020-04,5265143
Madipakkam,2020-05,5281747
Madipakkam,2020-06,5250345
Madipakkam,2020-07,5023300
Madipakkam,2020-08,5320720
Madipakkam,2020-09,5144001
Madipakkam,2020-10,5096065
Madipakkam,2020-11,5281000
Madipakkam,2020-12,5269417
Madipakkam,2021-01,5199079
Madipakkam,2021-02,5277620
Madipakkam,2021-03,5239758
Madipakkam,2021-04,5381947
Madipakkam,2021-05,5220117
Madipakkam,2021-06,5499958
Madipakkam,2021-07,5264449
Madipakkam,2021-08,5387451
Madipakkam,2021-09,5388778
Madipakkam,2021-10,5404609
Madipakkam,2021-11,5593023
Madipakkam,2021-12,5490009
Madipakkam,2022-01,5463207
Madipakkam,2022-02,5490289
Madipakkam,2022-03,5363296
Madipakkam,2022-04,5385501
Madipakkam,2022-05,5551089
Madipakkam,2022-06,5470288
