Area,Date,AvailablePlots
Thiruvallur,2023-11,15
Thiruvallur,2023-12,14
Thiruvallur,2024-01,13
Thiruvallur,2024-02,13
Thiruvallur,2024-03,13
Thiruvallur,2024-04,11
Thiruvallur,2024-05,12
Thiruvallur,2024-06,10
Thiruvallur,2024-07,10
Thiruvallur,2024-08,9
Thiruvallur,2024-09,8
Thiruvallur,2024-10,7
Thiruvallur,2024-11,6
Thiruvallur,2024-12,5
Thiruvallur,2025-01,4
Thiruvallur,2025-02,4
Thiruvallur,2025-03,4
Thiruvallur,2025-04,4
Thiruvallur,2025-05,4
Thiruvallur,2025-06,4
Thiruvallur,2025-07,5
Thiruvallur,2025-08,4
Thiruvallur,2025-09,4
Thiruvallur,2025-10,4
Tiruverkadu,2023-01,14
Tiruverkadu,2023-02,14
Tiruverkadu,2023-03,14
Tiruverkadu,2023-04,14
Tiruverkadu,2023-05,14
Tiruverkadu,2023-06,13
Tiruverkadu,2023-07,12
Tiruverkadu,2023-08,12
Tiruverkadu,2023-09,11
Tiruverkadu,2023-10,10
Tiruverkadu,2023-11,9
Tiruverkadu,2023-12,9
Tiruverkadu,2024-01,9
Tiruverkadu,2024-02,8
Tiruverkadu,2024-03,7
Tiruverkadu,2024-04,7
Tiruverkadu,2024-05,6
Tiruverkadu,2024-06,5
Tiruverkadu,2024-07,5
Tiruverkadu,2024-08,5
Tiruverkadu,2024-09,4
Tiruverkadu,2024-10,4
Tiruverkadu,2024-11,4
Tiruverkadu,2024-12,4
Tiruverkadu,2025-01,4
Tiruverkadu,2025-02,4
Tiruverkadu,2025-03,4
Tiruverkadu,2025-04,4
Tiruverkadu,2025-05,4
Tiruverkadu,2025-06,5
Tiruverkadu,2025-07,4
Tiruverkadu,2025-08,4
Tiruverkadu,2025-09,4
Tiruverkadu,2025-10,4
Thiruvotriyur,2023-01,9
Thiruvotriyur,2023-02,8
Thiruvotriyur,2023-03,8
Thiruvotriyur,2023-04,7
Thiruvotriyur,2023-05,6
Thiruvotriyur,2023-06,5
Thiruvotriyur,2023-07,5
Thiruvotriyur,2023-08,4
Thiruvotriyur,2023-09,5
Thiruvotriyur,2023-10,5
Thiruvotriyur,2023-11,4
Thiruvotriyur,2023-12,4
Thiruvotriyur,2024-01,5
Thiruvotriyur,2024-02,5
Thiruvotriyur,2024-03,4
Thiruvotriyur,2024-04,4
Thiruvotriyur,2024-05,4
Thiruvotriyur,2024-06,4
Thiruvotriyur,2024-07,5
Thiruvotriyur,2024-08,5
Thiruvotriyur,2024-09,4
Thiruvotriyur,2024-10,5
Thiruvotriyur,2024-11,5
Thiruvotriyur,2024-12,4
Thiruvotriyur,2025-01,4
Thiruvotriyur,2025-02,4
Thiruvotriyur,2025-03,4
Thiruvotriyur,2025-04,4
Thiruvotriyur,2025-05,5
Thiruvotriyur,2025-06,4
Thiruvotriyur,2025-07,4
Thiruvotriyur,2025-08,4
Thiruvotriyur,2025-09,4
Thiruvotriyur,2025-10,4
Thuraipakkam,2023-01,12
Thuraipakkam,2023-02,12
Thuraipakkam,2023-03,12
Thuraipakkam,2023-04,11
Thuraipakkam,2023-05,11
Thuraipakkam,2023-06,10
Thuraipakkam,2023-07,10
Thuraipakkam,2023-08,9
Thuraipakkam,2023-09,9
Thuraipakkam,2023-10,9
Thuraipakkam,2023-11,8
Thuraipakkam,2023-12,7
Thuraipakkam,2024-01,6
Thuraipakkam,2024-02,6
Thuraipakkam,2024-03,5
Thuraipakkam,2024-04,4
Thuraipakkam,2024-05,4
Thuraipakkam,2024-06,4
Thuraipakkam,2024-07,4
Thuraipakkam,2024-08,4
Thuraipakkam,2024-09,4
Thuraipakkam,2024-10,4
Thuraipakkam,2024-11,4
Thuraipakkam,2024-12,5
Thuraipakkam,2025-01,4
Thuraipakkam,2025-02,5
Thuraipakkam,2025-03,4
Thuraipakkam,2025-04,5
Thuraipakkam,2025-05,4
Thuraipakkam,2025-06,4
Thuraipakkam,2025-07,4
Thuraipakkam,2025-08,4
Thuraipakkam,2025-09,4
Thuraipakkam,2025-10,4
Tirusulam,2023-01,9
Tirusulam,2023-02,9
Tirusulam,2023-03,8
Tirusulam,2023-04,7
Tirusulam,2023-05,6
Tirusulam,2023-06,5
Tirusulam,2023-07,4
Tirusulam,2023-08,4
Tirusulam,2023-09,4
Tirusulam,2023-10,4
Tirusulam,2023-11,4
Tirusulam,2023-12,4
Tirusulam,2024-01,4
Tirusulam,2024-02,5
Tirusulam,2024-03,4
Tirusulam,2024-04,4
Tirusulam,2024-05,4
Tirusulam,2024-06,5
Tirusulam,2024-07,4
Tirusulam,2024-08,4
Tirusulam,2024-09,4
Tirusulam,2024-10,4
Tirusulam,2024-11,5
Tirusulam,2024-12,4
Tirusulam,2025-01,4
Tirusulam,2025-02,4
Tirusulam,2025-03,4
Tirusulam,2025-04,4
Tirusulam,2025-05,5
Tirusulam,2025-06,4
Tirusulam,2025-07,4
Tirusulam,2025-08,4
Tirusulam,2025-09,4
Tirusulam,2025-10,4
Tiruvallikeni,2023-01,10
Tiruvallikeni,2023-02,9
Tiruvallikeni,2023-03,9
Tiruvallikeni,2023-04,8
Tiruvallikeni,2023-05,7
Tiruvallikeni,2023-06,6
Tiruvallikeni,2023-07,5
Tiruvallikeni,2023-08,4
Tiruvallikeni,2023-09,5
Tiruvallikeni,2023-10,4
Tiruvallikeni,2023-11,4
Tiruvallikeni,2023-12,4
Tiruvallikeni,2024-01,4
Tiruvallikeni,2024-02,5
Tiruvallikeni,2024-03,5
Tiruvallikeni,2024-04,4
Tiruvallikeni,2024-05,4
Tiruvallikeni,2024-06,5
Tiruvallikeni,2024-07,4
Tiruvallikeni,2024-08,4
Tiruvallikeni,2024-09,4
Tiruvallikeni,2024-10,5
Tiruvallikeni,2024-11,4
Tiruvallikeni,2024-12,4
Tiruvallikeni,2025-01,4
Tiruvallikeni,2025-02,4
Tiruvallikeni,2025-03,4
Tiruvallikeni,2025-04,5
Tiruvallikeni,2025-05,4
Tiruvallikeni,2025-06,5
Tiruvallikeni,2025-07,4
Tiruvallikeni,2025-08,4
Tiruvallikeni,2025-09,4
Tiruvallikeni,2025-10,4
Tondiarpet,2023-01,10
Tondiarpet,2023-02,9
Tondiarpet,2023-03,8
Tondiarpet,2023-04,8
Tondiarpet,2023-05,7
Tondiarpet,2023-06,6
Tondiarpet,2023-07,6
Tondiarpet,2023-08,5
Tondiarpet,2023-09,5
Tondiarpet,2023-10,4
Tondiarpet,2023-11,4
Tondiarpet,2023-12,5
Tondiarpet,2024-01,4
Tondiarpet,2024-02,4
Tondiarpet,2024-03,4
Tondiarpet,2024-04,4
Tondiarpet,2024-05,4
Tondiarpet,2024-06,4
Tondiarpet,2024-07,4
Tondiarpet,2024-08,4
Tondiarpet,2024-09,4
Tondiarpet,2024-10,4
Tondiarpet,2024-11,4
Tondiarpet,2024-12,4
Tondiarpet,2025-01,4
Tondiarpet,2025-02,4
Tondiarpet,2025-03,4
Tondiarpet,2025-04,4
Tondiarpet,2025-05,4
Tondiarpet,2025-06,4
Tondiarpet,2025-07,4
Tondiarpet,2025-08,4
Tondiarpet,2025-09,4
Tondiarpet,2025-10,4
United India Colony,2023-01,10
United India Colony,2023-02,10
United India Colony,2023-03,10
United India Colony,2023-04,10
United India Colony,2023-05,9
United India Colony,2023-06,9
United India Colony,2023-07,9
United India Colony,2023-08,9
United India Colony,2023-09,9
United India Colony,2023-10,8
United India Colony,2023-11,8
United India Colony,2023-12,7
United India Colony,2024-01,6
United India Colony,2024-02,6
United India Colony,2024-03,5
United India Colony,2024-04,5
United India Colony,2024-05,4
United India Colony,2024-06,5
United India Colony,2024-07,5
United India Colony,2024-08,5
United India Colony,2024-09,5
United India Colony,2024-10,5
United India Colony,2024-11,4
United India Colony,2024-12,4
United India Colony,2025-01,4
United India Colony,2025-02,4
United India Colony,2025-03,4
United India Colony,2025-04,5
United India Colony,2025-05,4
United India Colony,2025-06,4
United India Colony,2025-07,4
United India Colony,2025-08,4
United India Colony,2025-09,4
United India Colony,2025-10,4
Vandalur,2023-01,17
Vandalur,2023-02,16
Vandalur,2023-03,17
Vandalur,2023-04,16
Vandalur,2023-05,16
Vandalur,2023-06,16
Vandalur,2023-07,16
Vandalur,2023-08,15
Vandalur,2023-09,13
Vandalur,2023-10,14
Vandalur,2023-11,14
Vandalur,2023-12,12
Vandalur,2024-01,13
Vandalur,2024-02,12
Vandalur,2024-03,11
Vandalur,2024-04,10
Vandalur,2024-05,9
Vandalur,2024-06,8
Vandalur,2024-07,7
Vandalur,2024-08,6
Vandalur,2024-09,6
Vandalur,2024-10,5
Vandalur,2024-11,4
Vandalur,2024-12,4
Vandalur,2025-01,4
Vandalur,2025-02,4
Vandalur,2025-03,4
Vandalur,2025-04,4
Vandalur,2025-05,4
Vandalur,2025-06,4
Vandalur,2025-07,4
Vandalur,2025-08,4
Vandalur,2025-09,5
Vandalur,2025-10,4
Vadapalani,2023-01,10
Vadapalani,2023-02,10
Vadapalani,2023-03,10
Vadapalani,2023-04,9
Vadapalani,2023-05,9
Vadapalani,2023-06,9
Vadapalani,2023-07,8
Vadapalani,2023-08,8
Vadapalani,2023-09,7
Vadapalani,2023-10,6
Vadapalani,2023-11,5
Vadapalani,2023-12,5
Vadapalani,2024-01,4
Vadapalani,2024-02,5
Vadapalani,2024-03,4
Vadapalani,2024-04,4
Vadapalani,2024-05,5
Vadapalani,2024-06,5
Vadapalani,2024-07,4
Vadapalani,2024-08,5
Vadapalani,2024-09,5
Vadapalani,2024-10,4
Vadapalani,2024-11,4
Vadapalani,2024-12,4
Vadapalani,2025-01,5
Vadapalani,2025-02,4
Vadapalani,2025-03,4
Vadapalani,2025-04,4
Vadapalani,2025-05,5
Vadapalani,2025-06,5
Vadapalani,2025-07,4
Vadapalani,2025-08,4
Vadapalani,2025-09,4
Vadapalani,2025-10,4
Valasaravakkam,2023-01,10
Valasaravakkam,2023-02,10
Valasaravakkam,2023-03,10
Valasaravakkam,2023-04,9
Valasaravakkam,2023-05,9
Valasaravakkam,2023-06,8
Valasaravakkam,2023-07,7
Valasaravakkam,2023-08,6
Valasaravakkam,2023-09,6
Valasaravakkam,2023-10,6
Valasaravakkam,2023-11,5
Valasaravakkam,2023-12,5
Valasaravakkam,2024-01,4
Valasaravakkam,2024-02,4
Valasaravakkam,2024-03,4
Valasaravakkam,2024-04,4
Valasaravakkam,2024-05,5
Valasaravakkam,2024-06,4
Valasaravakkam,2024-07,4
Valasaravakkam,2024-08,5
Valasaravakkam,2024-09,4
Valasaravakkam,2024-10,5
Valasaravakkam,2024-11,4
Valasaravakkam,2024-12,4
Valasaravakkam,2025-01,5
Valasaravakkam,2025-02,4
Valasaravakkam,2025-03,5
Valasaravakkam,2025-04,4
Valasaravakkam,2025-05,4
Valasaravakkam,2025-06,4
Valasaravakkam,2025-07,4
Valasaravakkam,2025-08,4
Valasaravakkam,2025-09,4
Valasaravakkam,2025-10,4
Vallalar Nagar,2023-01,10
Vallalar Nagar,2023-02,9
Vallalar Nagar,2023-03,9
Vallalar Nagar,2023-04,8
Vallalar Nagar,2023-05,7
Vallalar Nagar,2023-06,6
Vallalar Nagar,2023-07,5
Vallalar Nagar,2023-08,5
Vallalar Nagar,2023-09,4
Vallalar Nagar,2023-10,5
Vallalar Nagar,2023-11,4
Vallalar Nagar,2023-12,4
Vallalar Nagar,2024-01,5
Vallalar Nagar,2024-02,5
Vallalar Nagar,2024-03,5
Vallalar Nagar,2024-04,4
Vallalar Nagar,2024-05,4
Vallalar Nagar,2024-06,5
Vallalar Nagar,2024-07,4
Vallalar Nagar,2024-08,4
Vallalar Nagar,2024-09,4
Vallalar Nagar,2024-10,4
Vallalar Nagar,2024-11,4
Vallalar Nagar,2024-12,5
Vallalar Nagar,2025-01,4
Vallalar Nagar,2025-02,4
Vallalar Nagar,2025-03,4
Vallalar Nagar,2025-04,4
Vallalar Nagar,2025-05,4
Vallalar Nagar,2025-06,4
Vallalar Nagar,2025-07,4
Vallalar Nagar,2025-08,5
Vallalar Nagar,2025-09,5
Vallalar Nagar,2025-10,4
Vanagaram,2023-01,10
Vanagaram,2023-02,9
Vanagaram,2023-03,8
Vanagaram,2023-04,8
Vanagaram,2023-05,7
Vanagaram,2023-06,6
Vanagaram,2023-07,6
Vanagaram,2023-08,5
Vanagaram,2023-09,5
Vanagaram,2023-10,4
Vanagaram,2023-11,4
Vanagaram,2023-12,5
Vanagaram,2024-01,5
Vanagaram,2024-02,4
Vanagaram,2024-03,4
Vanagaram,2024-04,4
Vanagaram,2024-05,4
Vanagaram,2024-06,4
Vanagaram,2024-07,4
Vanagaram,2024-08,4
Vanagaram,2024-09,4
Vanagaram,2024-10,4
Vanagaram,2024-11,4
Vanagaram,2024-12,4
Vanagaram,2025-01,4
Vanagaram,2025-02,4
Vanagaram,2025-03,5
Vanagaram,2025-04,4
Vanagaram,2025-05,4
Vanagaram,2025-06,4
Vanagaram,2025-07,4
Vanagaram,2025-08,4
Vanagaram,2025-09,4
Vanagaram,2025-10,4
Velachery,2023-01,10
Velachery,2023-02,9
Velachery,2023-03,9
Velachery,2023-04,9
Velachery,2023-05,8
Velachery,2023-06,7
Velachery,2023-07,7
Velachery,2023-08,7
Velachery,2023-09,7
Velachery,2023-10,6
Velachery,2023-11,5
Velachery,2023-12,5
Velachery,2024-01,4
Velachery,2024-02,4
Velachery,2024-03,5
Velachery,2024-04,4
Velachery,2024-05,4
Velachery,2024-06,5
Velachery,2024-07,4
Velachery,2024-08,5
Velachery,2024-09,4
Velachery,2024-10,4
Velachery,2024-11,5
Velachery,2024-12,5
Velachery,2025-01,4
Velachery,2025-02,5
Velachery,2025-03,4
Velachery,2025-04,4
Velachery,2025-05,4
Velachery,2025-06,4
Velachery,2025-07,4
Velachery,2025-08,4
Velachery,2025-09,4
Velachery,2025-10,4
Velappanchavadi,2023-01,12
Velappanchavadi,2023-02,12
Velappanchavadi,2023-03,11
Velappanchavadi,2023-04,10
Velappanchavadi,2023-05,9
Velappanchavadi,2023-06,9
Velappanchavadi,2023-07,9
Velappanchavadi,2023-08,9
Velappanchavadi,2023-09,8
Velappanchavadi,2023-10,7
Velappanchavadi,2023-11,7
Velappanchavadi,2023-12,7
Velappanchavadi,2024-01,6
Velappanchavadi,2024-02,5
Velappanchavadi,2024-03,5
Velappanchavadi,2024-04,5
Velappanchavadi,2024-05,4
Velappanchavadi,2024-06,4
Velappanchavadi,2024-07,4
Velappanchavadi,2024-08,4
Velappanchavadi,2024-09,4
Velappanchavadi,2024-10,4
Velappanchavadi,2024-11,4
Velappanchavadi,2024-12,4
Velappanchavadi,2025-01,4
Velappanchavadi,2025-02,4
Velappanchavadi,2025-03,4
Velappanchavadi,2025-04,4
Velappanchavadi,2025-05,4
Velappanchavadi,2025-06,4
Velappanchavadi,2025-07,4
Velappanchavadi,2025-08,4
Velappanchavadi,2025-09,4
Velappanchavadi,2025-10,4
Villivakkam,2023-01,10
Villivakkam,2023-02,9
Villivakkam,2023-03,8
Villivakkam,2023-04,8
Villivakkam,2023-05,8
Villivakkam,2023-06,7
Villivakkam,2023-07,6
Villivakkam,2023-08,5
Villivakkam,2023-09,5
Villivakkam,2023-10,4
Villivakkam,2023-11,4
Villivakkam,2023-12,4
Villivakkam,2024-01,4
Villivakkam,2024-02,4
Villivakkam,2024-03,4
Villivakkam,2024-04,5
Villivakkam,2024-05,4
Villivakkam,2024-06,5
Villivakkam,2024-07,4
Villivakkam,2024-08,5
Villivakkam,2024-09,4
Villivakkam,2024-10,5
Villivakkam,2024-11,4
Villivakkam,2024-12,5
Villivakkam,2025-01,4
Villivakkam,2025-02,4
Villivakkam,2025-03,4
Villivakkam,2025-04,4
Villivakkam,2025-05,4
Villivakkam,2025-06,4
Villivakkam,2025-07,5
Villivakkam,2025-08,4
Villivakkam,2025-09,4
Villivakkam,2025-10,4
Virugambakkam,2023-01,9
Virugambakkam,2023-02,9
Virugambakkam,2023-03,8
Virugambakkam,2023-04,8
Virugambakkam,2023-05,8
Virugambakkam,2023-06,8
Virugambakkam,2023-07,7
Virugambakkam,2023-08,6
Virugambakkam,2023-09,6
Virugambakkam,2023-10,5
Virugambakkam,2023-11,4
Virugambakkam,2023-12,4
Virugambakkam,2024-01,4
Virugambakkam,2024-02,4
Virugambakkam,2024-03,4
Virugambakkam,2024-04,5
Virugambakkam,2024-05,4
Virugambakkam,2024-06,4
Virugambakkam,2024-07,4
Virugambakkam,2024-08,4
Virugambakkam,2024-09,5
Virugambakkam,2024-10,4
Virugambakkam,2024-11,4
Virugambakkam,2024-12,4
Virugambakkam,2025-01,4
Virugambakkam,2025-02,4
Virugambakkam,2025-03,4
Virugambakkam,2025-04,5
Virugambakkam,2025-05,4
Virugambakkam,2025-06,4
Virugambakkam,2025-07,4
Virugambakkam,2025-08,4
Virugambakkam,2025-09,4
Virugambakkam,2025-10,4
Vyasarpadi,2023-01,10
Vyasarpadi,2023-02,10
Vyasarpadi,2023-03,9
Vyasarpadi,2023-04,8
Vyasarpadi,2023-05,7
Vyasarpadi,2023-06,6
Vyasarpadi,2023-07,5
Vyasarpadi,2023-08,4
Vyasarpadi,2023-09,4
Vyasarpadi,2023-10,4
Vyasarpadi,2023-11,4
Vyasarpadi,2023-12,4
Vyasarpadi,2024-01,4
Vyasarpadi,2024-02,4
Vyasarpadi,2024-03,5
Vyasarpadi,2024-04,4
Vyasarpadi,2024-05,4
Vyasarpadi,2024-06,4
Vyasarpadi,2024-07,4
Vyasarpadi,2024-08,4
Vyasarpadi,2024-09,4
Vyasarpadi,2024-10,4
Vyasarpadi,2024-11,4
Vyasarpadi,2024-12,4
Vyasarpadi,2025-01,4
Vyasarpadi,2025-02,4
Vyasarpadi,2025-03,4
Vyasarpadi,2025-04,4
Vyasarpadi,2025-05,4
Vyasarpadi,2025-06,4
Vyasarpadi,2025-07,4
Vyasarpadi,2025-08,5
Vyasarpadi,2025-09,4
Vyasarpadi,2025-10,4
Washermanpet,2023-01,10
Washermanpet,2023-02,9
Washermanpet,2023-03,9
Washermanpet,2023-04,8
Washermanpet,2023-05,7
Washermanpet,2023-06,6
Washermanpet,2023-07,5
Washermanpet,2023-08,4
Washermanpet,2023-09,4
Washermanpet,2023-10,4
Washermanpet,2023-11,4
Washermanpet,2023-12,5
Washermanpet,2024-01,4
Washermanpet,2024-02,4
Washermanpet,2024-03,4
Washermanpet,2024-04,5
Washermanpet,2024-05,4
Washermanpet,2024-06,5
Washermanpet,2024-07,4
Washermanpet,2024-08,4
Washermanpet,2024-09,4
Washermanpet,2024-10,4
Washermanpet,2024-11,5
Washermanpet,2024-12,4
Washermanpet,2025-01,4
Washermanpet,2025-02,5
Washermanpet,2025-03,4
Washermanpet,2025-04,5
Washermanpet,2025-05,4
Washermanpet,2025-06,4
Washermanpet,2025-07,4
Washermanpet,2025-08,4
Washermanpet,2025-09,4
Washermanpet,2025-10,4
West Mambalam,2023-01,10
West Mambalam,2023-02,9
West Mambalam,2023-03,9
West Mambalam,2023-04,9
West Mambalam,2023-05,9
West Mambalam,2023-06,8
West Mambalam,2023-07,7
West Mambalam,2023-08,6
West Mambalam,2023-09,5
West Mambalam,2023-10,4
West Mambalam,2023-11,4
West Mambalam,2023-12,4
West Mambalam,2024-01,4
West Mambalam,2024-02,4
West Mambalam,2024-03,4
West Mambalam,2024-04,4
West Mambalam,2024-05,5
West Mambalam,2024-06,4
West Mambalam,2024-07,5
West Mambalam,2024-08,5
West Mambalam,2024-09,4
West Mambalam,2024-10,5
West Mambalam,2024-11,4
West Mambalam,2024-12,4
West Mambalam,2025-01,4
West Mambalam,2025-02,4
West Mambalam,2025-03,4
West Mambalam,2025-04,5
West Mambalam,2025-05,4
West Mambalam,2025-06,4
West Mambalam,2025-07,5
West Mambalam,2025-08,4
West Mambalam,2025-09,4
West Mambalam,2025-10,4
